"date","time","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload","rssi"
"2026-05-01","16:22:27","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","2.0","12097","1","1","-105"
"2026-05-01","16:22:33","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","-3.5","12097","1","2","-109"
"2026-05-01","16:22:37","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","5.25","12097","1","3","-100"
"2026-05-01","16:22:40","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","4.5","12097","1","4","-101"
"2026-05-01","16:22:42","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","4.75","12097","1","5","-101"
"2026-05-01","16:22:48","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","4.0","12097","1","6","-101"
"2026-05-01","16:22:51","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","5.0","12097","1","7","-101"
"2026-05-01","16:22:57","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","4.5","12097","1","8","-101"
"2026-05-01","16:23:04","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","3.5","12097","1","9","-102"
"2026-05-01","16:23:06","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","4.75","12097","1","0","-101"
"2026-05-01","16:23:14","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","5.75","12097","1","1abcdefghi","-100"
"2026-05-01","16:23:18","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","5.0","12097","1","2abcdefghi","-101"
"2026-05-01","16:23:21","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","6.25","12097","1","3abcdefghi","-99"
"2026-05-01","16:23:45","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","6.25","12097","1","4abcdefghi","-97"
"2026-05-01","16:24:04","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","3.25","12097","1","5abcdefghi",-"100"
"2026-05-01","16:24:07","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","4.0","12097","1","6abcdefghi","-101"
"2026-05-01","16:24:16","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","5.0","12097","1","7abcdefghi","-100"
"2026-05-01","16:24:23","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","5.0","12097","1","8abcdefghi","-100"
"2026-05-01","16:24:29","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","4.5","12097","1","9abcdefghi","-101"
"2026-05-01","16:24:32","2232544628","Heltec Fosen","63.395054099999996","10.4885491","63.420751599999996","10.252385","0","5.5","12097","1","0abcdefghi","-100"
