"date","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","hop limit","payload","rssi"
"2026-05-01","1912894170","Meshtastic 72da","63.3950293","10.4880818","63.4167117","10.4065694","532","-16.5","3","1","-128"
"2026-05-01","1912894170","Meshtastic 72da","63.3950293","10.4880818","63.4167117","10.4065694","532","-19.5","3","2","-128"
"2026-05-01","1912894170","Meshtastic 72da","63.3950293","10.4880818","63.4167117","10.4065694","532","-18.2","3","3","-128"
"2026-05-01","1912894170","Meshtastic 72da","63.3950293","10.4880818","63.4167117","10.4065694","532","-17.2","3","4","-128"
