"date","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload","rssi"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","5.2","3","1","-93"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","6.0","3","2","-93"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","3","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","4","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","5","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","6","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","7","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","8","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","9","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","0","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","1abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","2abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","3abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","4abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","5abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","6abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","7abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","8abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","9abcdefghi","-"
"2026-05-01","3126340924","Meshtastic 2d3c","63.394835","10.4875866","63.4207361","10.252459799999999","532","","3","0abcdefghi","-"
