"date","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload","rssi"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","2.8","3","1","-98"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","4.5","3","2","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","-20.2","3","3","-98"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","3.8","3","4","-98"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","3.2","3","5","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","4.2","3","6","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","4.2","3","7","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","2.8","3","8","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","-2.5","3","9","-100"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","2.8","3","0","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","-3.2","3","1abcdefghi","-97"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","-1.2","3","2abcdefghi","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","2.5","3","3abcdefghi","-98"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","3.8","3","4abcdefghi","-103"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","1.0","3","5abcdefghi","-98"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","2.5","3","6abcdefghi","-98"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","3.2","3","7abcdefghi","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","-0.8","3","8abcdefghi","-98"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","4.2","3","9abcdefghi","-99"
"2026-05-01","363634937","Meshtastic a0f9","63.394835","10.4875866","63.4207361","10.252459799999999","532","3.8","3","0abcdefghi","-99"
