"date","time","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload","rssi"
"2026-05-03","16:01:56","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-14.25","792","3","1","-105"
"2026-05-03","16:02:07","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-15.0","792","3","2","-111"
"2026-05-03","16:02:27","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-18.25","792","3","3","-110"
"2026-05-03","16:02:58","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-16.5","792","3","4","-109"
"2026-05-03","16:03:02","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-15.75","792","3","5","-110"
"2026-05-03","16:03:27","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-15.25","792","3","6","-109"
"2026-05-03","16:03:31","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-12.75","792","3","7","-109"
"2026-05-03","16:03:34","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-13.75","792","3","8","-109"
"2026-05-03","16:03:37","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-13.75","792","3","9","-110"
"2026-05-03","16:04:00","363634937","Meshtastic a0f9","63.394835","10.4875866","63.397246599999995","10.472629999999999","0","-16.5","792","3","0","-110"
