date,time,from,sender name,sender lat,sender long,rx lat,rx long,rx elevation,rx snr,distance(m),hop limit,payload
30/04/2026,15:49:20,2232544628,Heltec Fosen,,,63.4177531,10.4002269,32,-15.5,,1,<TRACEROUTE_APP>
30/04/2026,15:49:29,2232544628,Heltec Fosen,,,63.4177531,10.4002269,32,-15.25,,1,<TRACEROUTE_APP>
30/04/2026,15:49:38,3128105736,wilhelm,,,63.4177531,10.4002269,32,-0.25,,3,quizzy
30/04/2026,15:49:48,3128105736,wilhelm,,,63.4177531,10.4002269,32,-1.75,,3,rizzy
30/04/2026,15:50:27,3128105736,wilhelm,,,63.4173675,10.399767299999999,32,-13.5,,3,guh
30/04/2026,15:50:35,1912894170,Meshtastic 72da,63.421982299999996,10.2505021,63.4173675,10.399767299999999,32,-14.25,7444,3,Glizzy
30/04/2026,15:50:39,1912894170,Meshtastic 72da,63.421982299999996,10.2505021,63.4173675,10.399767299999999,32,-13.75,7444,3,GOAT
30/04/2026,15:50:49,1912894170,Meshtastic 72da,63.421982299999996,10.2505021,63.4173675,10.399767299999999,32,-12.75,7444,3,plankhead
30/04/2026,15:51:06,3127488600,Meshtastic b058,63.382323199999995,10.4062976,63.4173675,10.399767299999999,32,-20.5,3910,3,<POSITION_APP>
30/04/2026,15:51:39,3128105736,wilhelm,,,63.4177298,10.4002079,37,-0.5,,3,mama i
30/04/2026,15:51:47,3128105736,wilhelm,,,63.4177457,10.4004104,35,-2.5,,3,forgive me
30/04/2026,15:52:30,70456488,Teknotastic 14a8,,,63.4177457,10.4004104,35,-0.25,,5,<NODEINFO_APP>
30/04/2026,15:54:41,3127488600,Meshtastic b058,63.3839616,10.4062976,63.4177457,10.4004104,35,-14.5,3768,2,<POSITION_APP>
30/04/2026,15:56:46,3127488600,Meshtastic b058,63.382323199999995,10.4046592,63.4176082,10.4005794,102,-19.25,3929,2,<POSITION_APP>
