"date","time","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload","rssi"
"2026-05-03","18:04:35","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-7.25","329","3","2","-117"
"2026-05-03","18:04:48","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-4.25","329","3","5","-113"
"2026-05-03","18:04:49","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-8.0","329","3","4","-115"
"2026-05-03","18:04:59","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-5.5","329","3","7","-116"
"2026-05-03","18:05:02","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-5.5","329","3","6","-115"
"2026-05-03","18:05:07","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-3.75","329","3","8","-115"
"2026-05-03","18:05:12","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-4.0","329","3","9","-117"
"2026-05-03","18:05:15","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-7.25","329","3","0","-117"
"2026-05-03","18:05:18","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-4.5","329","3","1","-114"
"2026-05-03","18:05:21","363634937","Meshtastic a0f9","63.397842","10.482650099999999","63.3982295","10.476096","253","-11.0","329","3","2","-122"
