"date","time","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload","rssi"
"2026-05-03","17:59:33","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","5.5","","3","3","-102"
"2026-05-03","17:59:39","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","6.0","","3","4","-98"
"2026-05-03","17:59:42","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","5.5","","3","5","-98"
"2026-05-03","17:59:48","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","3.25","","3","6","-103"
"2026-05-03","17:59:50","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","2.0","","3","7","-106"
"2026-05-03","17:59:53","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","3.5","","3","8","-103"
"2026-05-03","17:59:58","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","3.75","","3","9","-101"
"2026-05-03","18:00:02","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","4.0","","3","0","-100"
"2026-05-03","18:00:10","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","1.25","","3","1","-105"
"2026-05-03","18:00:15","3126340924","Meshtastic 2d3c","63.4126336","10.4595456","","","","5.25","","3","2","-101"
