"date","time","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload","rssi"
"2026-05-03","16:06:09","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-5.25","2601","3","1","-106"
"2026-05-03","16:06:56","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-4.25","2601","3","2","-107"
"2026-05-03","16:07:03","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-6.5","2601","3","3","-107"
"2026-05-03","16:07:10","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-9.5","2601","3","4","-108"
"2026-05-03","16:07:27","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-3.75","2601","3","5","-107"
"2026-05-03","16:07:54","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-8.5","2601","3","6","-107"
"2026-05-03","16:08:08","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-10.0","2601","3","7","-108"
"2026-05-03","16:08:32","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-10.0","2601","3","8","-107"
"2026-05-03","16:08:37","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-9.75","2601","3","9","-109"
"2026-05-03","16:08:41","3126340924","Meshtastic 2d3c","63.4126336","10.5119744","63.397246599999995","10.472629999999999","0","-7.75","2601","3","0","-107"

